 0.10000E+01	 0.00000E+00	 0.00000E+00	 0.11494E+00	 0.75523E+00	 0.75523E+00	 0.44774E-03	 0.44774E-03	 0.71868E-03	 0.71868E-03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.76621E-13	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.10000E+00	 0.00000E+00	 0.00000E+00	 0.11494E+00	 0.83682E-01	 0.83682E-01	 0.80574E-02	 0.80574E-02	 0.16868E+00	 0.16868E+00	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.14101E-13	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.10000E+02	 0.00000E+00	 0.00000E+00	 0.11494E+00	 0.75340E+01	 0.75340E+01	 0.48272E-05	 0.48272E-05	 0.78046E-06	 0.78046E-06	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.39891E-11	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.10000E-01	 0.00000E+00	 0.00000E+00	 0.11494E+00	 0.36963E-01	 0.36963E-01	-0.10701E+00	-0.10701E+00	 0.11145E+02	 0.11145E+02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.24246E-12	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.10000E+03	 0.00000E+00	 0.00000E+00	 0.11494E+00	 0.75338E+02	 0.75338E+02	 0.48310E-07	 0.48310E-07	 0.78115E-09	 0.78115E-09	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.52381E-09	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.10000E-02	 0.00000E+00	 0.00000E+00	 0.11494E+00	 0.48370E-01	 0.47948E-01	-0.11924E+01	-0.11932E+01	 0.22385E+03	 0.22294E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.11226E-10	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.10000E-03	 0.00000E+00	 0.00000E+00	 0.11494E+00	 0.17704E+00	 0.12997E+00	-0.25556E+01	-0.24554E+01	 0.29284E+04	 0.27333E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.17325E-08	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.10000E-04	 0.00000E+00	 0.00000E+00	 0.11494E+00	 0.16820E+01	 0.60008E+00	-0.29896E+01	-0.29366E+01	 0.33996E+05	 0.28246E+05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.77938E-07	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.10000E-05	 0.00000E+00	 0.00000E+00	 0.11494E+00	 0.16809E+02	 0.56802E+00	 0.74955E+00	-0.48761E+01	 0.39052E+06	 0.28282E+06	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.57568E-05	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.30000E+01	 0.00000E+00	 0.00000E+00	 0.11494E+00	 0.22608E+01	 0.22608E+01	 0.53206E-04	 0.53206E-04	 0.28648E-04	 0.28648E-04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.61980E-12	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.30000E+00	 0.00000E+00	 0.00000E+00	 0.11494E+00	 0.23054E+00	 0.23054E+00	 0.30135E-02	 0.30135E-02	 0.16224E-01	 0.16224E-01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.15381E-13	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.30000E+02	 0.00000E+00	 0.00000E+00	 0.11494E+00	 0.22601E+02	 0.22601E+02	 0.53674E-06	 0.53674E-06	 0.28929E-07	 0.28929E-07	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.58476E-10	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.30000E-01	 0.00000E+00	 0.00000E+00	 0.11494E+00	 0.40784E-01	 0.40784E-01	-0.23148E-02	-0.23148E-02	 0.17619E+01	 0.17619E+01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.82632E-12	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.30000E+03	 0.00000E+00	 0.00000E+00	 0.11494E+00	 0.22601E+03	 0.22601E+03	 0.53679E-08	 0.53679E-08	 0.28932E-10	 0.28932E-10	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.60265E-08	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.30000E-02	 0.00000E+00	 0.00000E+00	 0.11494E+00	 0.40668E-01	 0.40665E-01	-0.47973E+00	-0.47976E+00	 0.58064E+02	 0.58061E+02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.13300E-11	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.30000E-03	 0.00000E+00	 0.00000E+00	 0.11494E+00	 0.75854E-01	 0.67770E-01	-0.20683E+01	-0.20506E+01	 0.88419E+03	 0.85737E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.11780E-09	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.30000E-04	 0.00000E+00	 0.00000E+00	 0.11494E+00	 0.56334E+00	 0.30207E+00	-0.29219E+01	-0.26633E+01	 0.10603E+05	 0.93566E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.11758E-07	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.30000E-05	 0.00000E+00	 0.00000E+00	 0.11494E+00	 0.56033E+01	 0.96824E+00	-0.21864E+01	-0.39591E+01	 0.12159E+06	 0.94260E+05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.58935E-06	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.10000E+01	 0.10000E+00	-0.13450E+00	 0.11494E+00	 0.48198E-02	 0.48198E-02	 0.66138E-03	 0.66138E-03	 0.75641E-03	 0.75641E-03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.10602E-13	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.10000E+00	 0.10000E+00	-0.13450E+00	 0.11494E+00	 0.77982E-02	 0.77982E-02	 0.12387E-01	 0.12387E-01	 0.17020E+00	 0.17020E+00	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.25524E-13	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.10000E+02	 0.10000E+00	-0.13450E+00	 0.11494E+00	 0.10619E-01	 0.10619E-01	 0.17433E-04	 0.17433E-04	 0.84628E-06	 0.84628E-06	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.60027E-12	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.10000E-01	 0.10000E+00	-0.13450E+00	 0.11494E+00	 0.78641E-02	 0.78641E-02	 0.94736E-01	 0.94736E-01	 0.95878E+01	 0.95878E+01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.14647E-12	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
 0.10000E+03	 0.10000E+00	-0.13450E+00	 0.11494E+00	 0.16152E-02	 0.16152E-02	 0.22828E-06	 0.22828E-06	 0.85261E-09	 0.85261E-09	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.16820E-10	 0.32290E+00	-0.74350E+00	 0.00000E+00	-0.11250E+02	 0.94074E+00
