0.007	 0.10000E+03	 0.10000E+01	 0.14925E+03	 0.17374E+01	 0.21275E-03	 0.21275E-03	 0.29497E-06	 0.29497E-06	 0.36609E-06	 0.36609E-06	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.17819E-07	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E+01	 0.10000E+01	 0.14925E+03	 0.17374E+01	 0.10830E-04	 0.10807E-04	 0.42499E-06	 0.42619E-06	 0.11692E-02	 0.11692E-02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.37160E-04	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E+00	 0.10000E+01	 0.14925E+03	 0.17374E+01	 0.13101E-05	 0.10815E-05	 0.27337E-06	 0.38852E-06	 0.12047E+00	 0.12039E+00	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.90863E-02	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E-01	 0.10000E+01	 0.14925E+03	 0.17374E+01	 0.23978E-05	 0.10814E-06	-0.89675E-05	 0.16789E-06	 0.64998E+01	 0.64993E+01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.96641E+00	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E-02	 0.10000E+01	 0.14925E+03	 0.17374E+01	 0.22903E-04	 0.60925E-08	-0.66756E-03	-0.33937E-06	 0.12074E+03	 0.11690E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.99951E+00	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E-03	 0.10000E+01	 0.14925E+03	 0.17374E+01	 0.22437E-03	 0.38625E-08	-0.50524E-01	-0.26487E-06	 0.15794E+04	 0.12670E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.17391E+01	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E+02	 0.10000E+01	 0.14925E+03	 0.17374E+01	 0.23679E-03	 0.23679E-03	 0.41071E-06	 0.41071E-06	 0.18461E-05	 0.18461E-05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.10831E-06	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E+03	 0.10000E+01	 0.14925E+03	 0.17374E+01	 0.86567E-04	 0.86567E-04	 0.85029E-07	 0.85029E-07	 0.34643E-07	 0.34643E-07	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.31503E-07	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E+01	 0.10000E+01	 0.14925E+03	 0.17374E+01	 0.32320E-04	 0.32313E-04	 0.42790E-06	 0.42803E-06	 0.11042E-03	 0.11042E-03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.10164E-04	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E+00	 0.10000E+01	 0.14925E+03	 0.17374E+01	 0.33196E-05	 0.32433E-05	 0.40188E-06	 0.41507E-06	 0.13675E-01	 0.13675E-01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.44371E-03	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E-01	 0.10000E+01	 0.14925E+03	 0.17374E+01	 0.10876E-05	 0.32421E-06	-0.85973E-06	 0.31075E-06	 0.11264E+01	 0.11264E+01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.29246E+00	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E-02	 0.10000E+01	 0.14925E+03	 0.17374E+01	 0.76647E-05	 0.32024E-07	-0.85340E-04	-0.75297E-07	 0.32637E+02	 0.32519E+02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.98476E+00	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E-03	 0.10000E+01	 0.14925E+03	 0.17374E+01	 0.76142E-04	 0.24454E-07	-0.65234E-02	-0.15799E-06	 0.46419E+03	 0.41631E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.99716E+00	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E-04	 0.10000E+01	 0.14925E+03	 0.17374E+01	 0.64463E-03	 0.28975E-08	-0.35350E+00	 0.80755E-06	 0.67692E+04	 0.42570E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.99639E+00	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E+02	 0.10000E+00	 0.14925E+02	 0.17374E+01	 0.42686E-02	 0.42686E-02	 0.31493E-04	 0.31493E-04	 0.77544E-05	 0.77544E-05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.60432E-11	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E+03	 0.10000E+00	 0.14925E+02	 0.17374E+01	 0.79697E-03	 0.79697E-03	 0.93683E-06	 0.93683E-06	 0.15973E-07	 0.15973E-07	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.81279E-10	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E+01	 0.10000E+00	 0.14925E+02	 0.17374E+01	 0.22350E-02	 0.22349E-02	 0.51647E-04	 0.51648E-04	 0.11775E-02	 0.11775E-02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.74307E-10	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E+00	 0.10000E+00	 0.14925E+02	 0.17374E+01	 0.58600E-03	 0.58537E-03	 0.91779E-04	 0.91687E-04	 0.12115E+00	 0.12108E+00	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.11431E-08	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E-01	 0.10000E+00	 0.14925E+02	 0.17374E+01	 0.43746E-03	 0.43516E-03	 0.48509E-03	 0.49415E-03	 0.65634E+01	 0.65628E+01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.21671E-07	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E-02	 0.10000E+00	 0.14925E+02	 0.17374E+01	 0.41709E-03	 0.39291E-03	 0.32245E-02	 0.37198E-02	 0.12693E+03	 0.12304E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.58826E-07	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.10000E-03	 0.10000E+00	 0.14925E+02	 0.17374E+01	 0.53958E-03	 0.26731E-03	-0.31081E-01	-0.12579E-01	 0.20072E+04	 0.15691E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.30040E-06	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E+02	 0.10000E+00	 0.14925E+02	 0.17374E+01	 0.23184E-02	 0.23184E-02	 0.86177E-05	 0.86177E-05	 0.51479E-06	 0.51479E-06	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.79073E-11	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E+03	 0.10000E+00	 0.14925E+02	 0.17374E+01	 0.26986E-03	 0.26986E-03	 0.10606E-06	 0.10606E-06	 0.59993E-09	 0.59993E-09	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.61036E-09	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E+01	 0.10000E+00	 0.14925E+02	 0.17374E+01	 0.42811E-02	 0.42811E-02	 0.47610E-04	 0.47610E-04	 0.11109E-03	 0.11109E-03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.86620E-11	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E+00	 0.10000E+00	 0.14925E+02	 0.17374E+01	 0.98470E-03	 0.98463E-03	 0.60810E-04	 0.60823E-04	 0.13755E-01	 0.13755E-01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.65024E-09	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E-01	 0.10000E+00	 0.14925E+02	 0.17374E+01	 0.46038E-03	 0.45962E-03	 0.20385E-03	 0.20502E-03	 0.11337E+01	 0.11337E+01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.71375E-08	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
0.007	 0.30000E-02	 0.10000E+00	 0.14925E+02	 0.17374E+01	 0.41776E-03	 0.41004E-03	 0.14750E-02	 0.15560E-02	 0.33352E+02	 0.33234E+02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.10753E-06	-0.10300E-01	 0.67000E-02	 0.00000E+00	 0.84520E+00	 0.62051E-02
