 0.10000E+02	 0.00000E+00	 0.00000E+00	 0.88270E+00	 0.17570E+02	 0.17570E+02	 0.77255E-04	 0.77255E-04	 0.37765E-05	 0.37765E-05	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.82786E-12	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.10000E+03	 0.00000E+00	 0.00000E+00	 0.88270E+00	 0.17555E+03	 0.17555E+03	 0.77881E-06	 0.77881E-06	 0.38780E-08	 0.38780E-08	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.89294E-10	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.10000E+01	 0.00000E+00	 0.00000E+00	 0.88270E+00	 0.18870E+01	 0.18870E+01	 0.59185E-02	 0.59185E-02	 0.19431E-02	 0.19431E-02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.20953E-13	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.10000E+00	 0.00000E+00	 0.00000E+00	 0.88270E+00	 0.73353E+00	 0.73353E+00	 0.98586E-01	 0.98586E-01	 0.31337E+00	 0.31337E+00	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.10574E-12	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.10000E-01	 0.00000E+00	 0.00000E+00	 0.88270E+00	 0.12621E+01	 0.12621E+01	 0.61744E+00	 0.61743E+00	 0.14014E+02	 0.14014E+02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.52984E-11	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.10000E-02	 0.00000E+00	 0.00000E+00	 0.88270E+00	 0.61402E+01	 0.60157E+01	 0.42997E+00	 0.12328E+00	 0.21685E+03	 0.21511E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.13508E-08	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.10000E-03	 0.00000E+00	 0.00000E+00	 0.88270E+00	 0.52206E+02	 0.41238E+02	-0.71760E+01	-0.10067E+02	 0.25993E+04	 0.24009E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.38400E-07	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.30000E+02	 0.00000E+00	 0.00000E+00	 0.88270E+00	 0.52670E+02	 0.52670E+02	 0.86460E-05	 0.86460E-05	 0.14323E-06	 0.14323E-06	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.11035E-10	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.30000E+03	 0.00000E+00	 0.00000E+00	 0.88270E+00	 0.52665E+03	 0.52665E+03	 0.86541E-07	 0.86541E-07	 0.14367E-09	 0.14367E-09	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.76558E-09	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.30000E+01	 0.00000E+00	 0.00000E+00	 0.88270E+00	 0.53140E+01	 0.53140E+01	 0.80972E-03	 0.80972E-03	 0.11577E-03	 0.11577E-03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.11834E-12	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.30000E+00	 0.00000E+00	 0.00000E+00	 0.88270E+00	 0.86032E+00	 0.86032E+00	 0.32834E-01	 0.32834E-01	 0.32240E-01	 0.32240E-01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.57884E-13	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.30000E-01	 0.00000E+00	 0.00000E+00	 0.88270E+00	 0.84570E+00	 0.84570E+00	 0.29332E+00	 0.29332E+00	 0.27022E+01	 0.27022E+01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.10278E-11	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.30000E-02	 0.00000E+00	 0.00000E+00	 0.88270E+00	 0.25999E+01	 0.25965E+01	 0.84748E+00	 0.83898E+00	 0.62941E+02	 0.62895E+02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.57657E-10	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.30000E-03	 0.00000E+00	 0.00000E+00	 0.88270E+00	 0.18118E+02	 0.16411E+02	-0.13176E+01	-0.35318E+01	 0.79823E+03	 0.77308E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.89144E-08	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.30000E-04	 0.00000E+00	 0.00000E+00	 0.88270E+00	 0.17193E+03	 0.10160E+03	-0.27631E+02	-0.25679E+02	 0.96268E+04	 0.81181E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.44632E-06	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.10000E+02	 0.10000E+01	 0.20408E+02	 0.88270E+00	 0.10680E-02	 0.10680E-02	 0.33349E-04	 0.33349E-04	 0.11628E-03	 0.11628E-03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.67935E-09	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.10000E+03	 0.10000E+01	 0.20408E+02	 0.88270E+00	 0.17709E-03	 0.17709E-03	 0.16590E-05	 0.16590E-05	 0.58051E-06	 0.58051E-06	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.13108E-08	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.10000E+01	 0.10000E+01	 0.20408E+02	 0.88270E+00	 0.44165E-03	 0.44165E-03	 0.49437E-04	 0.49437E-04	 0.22243E-02	 0.22243E-02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.28212E-08	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.10000E+00	 0.10000E+01	 0.20408E+02	 0.88270E+00	 0.20667E-03	 0.20667E-03	 0.12086E-03	 0.12086E-03	 0.10522E+00	 0.10522E+00	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.28492E-07	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.10000E-01	 0.10000E+01	 0.20408E+02	 0.88270E+00	 0.13518E-03	 0.13518E-03	 0.69583E-03	 0.69582E-03	 0.55727E+01	 0.55725E+01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.23143E-06	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.10000E-02	 0.10000E+01	 0.20408E+02	 0.88270E+00	 0.11323E-03	 0.11317E-03	 0.59265E-02	 0.59226E-02	 0.11412E+03	 0.10866E+03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.89847E-05	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.10000E-03	 0.10000E+01	 0.20408E+02	 0.88270E+00	 0.44970E-04	 0.40419E-04	 0.22919E-01	 0.19676E-01	 0.16291E+04	 0.12706E+04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.14773E-03	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.30000E+02	 0.10000E+01	 0.20408E+02	 0.88270E+00	 0.53668E-03	 0.53668E-03	 0.12897E-04	 0.12897E-04	 0.15055E-04	 0.15055E-04	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.36286E-09	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.30000E+03	 0.10000E+01	 0.20408E+02	 0.88270E+00	 0.59693E-04	 0.59693E-04	 0.19224E-06	 0.19224E-06	 0.22413E-07	 0.22413E-07	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.83629E-08	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.30000E+01	 0.10000E+01	 0.20408E+02	 0.88270E+00	 0.89513E-03	 0.89513E-03	 0.43234E-04	 0.43234E-04	 0.52433E-03	 0.52433E-03	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.15631E-08	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.30000E+00	 0.10000E+01	 0.20408E+02	 0.88270E+00	 0.24509E-03	 0.24509E-03	 0.65434E-04	 0.65434E-04	 0.14856E-01	 0.14856E-01	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.77910E-08	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.30000E-01	 0.10000E+01	 0.20408E+02	 0.88270E+00	 0.15833E-03	 0.15833E-03	 0.27220E-03	 0.27220E-03	 0.93083E+00	 0.93083E+00	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.97188E-06	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
 0.30000E-02	 0.10000E+01	 0.20408E+02	 0.88270E+00	 0.12610E-03	 0.12609E-03	 0.21911E-02	 0.21910E-02	 0.29283E+02	 0.29153E+02	 0.45723E+01	 0.10005E+04	 0.21891E+06	 0.16326E-05	-0.76500E-01	 0.49000E-01	 0.00000E+00	 0.16905E+01	 0.90471E-01
