 ##################################################
 #WARNING: these are left-handed Boozer coordinates
 #(similar, but not equal, to PEST)
 ##################################################
  0.641000000000000     
          65
          65
          10
  2.46852E+00  2.28458E+00  2.11143E+00  1.95111E+00  1.80517E+00  1.67487E+00  1.56136E+00  1.46570E+00  1.38887E+00  1.33167E+00  1.29453E+00  1.27735E+00  1.27938E+00  1.29907E+00  1.33410E+00  1.38143E+00  1.43750E+00  1.49847E+00  1.56053E+00  1.62016E+00  1.67443E+00  1.72120E+00  1.75926E+00  1.78833E+00  1.80904E+00  1.82276E+00  1.83144E+00  1.83734E+00  1.84285E+00  1.85025E+00  1.86158E+00  1.87857E+00  1.90254E+00  1.93449E+00  1.97515E+00  2.02506E+00  2.08470E+00  2.15452E+00  2.23503E+00  2.32669E+00  2.42991E+00  2.54486E+00  2.67129E+00  2.80834E+00  2.95435E+00  3.10672E+00  3.26185E+00  3.41520E+00  3.56144E+00  3.69469E+00  3.80895E+00  3.89849E+00  3.95833E+00  3.98462E+00  3.97505E+00  3.92902E+00  3.84772E+00  3.73401E+00  3.59221E+00  3.42766E+00  3.24632E+00  3.05427E+00  2.85730E+00  2.66060E+00  2.46852E+00
  2.30356E+00  2.13132E+00  1.97438E+00  1.83428E+00  1.71227E+00  1.60953E+00  1.52712E+00  1.46599E+00  1.42683E+00  1.40986E+00  1.41471E+00  1.44018E+00  1.48425E+00  1.54401E+00  1.61584E+00  1.69559E+00  1.77885E+00  1.86130E+00  1.93903E+00  2.00884E+00  2.06844E+00  2.11660E+00  2.15318E+00  2.17907E+00  2.19600E+00  2.20634E+00  2.21285E+00  2.21843E+00  2.22585E+00  2.23760E+00  2.25574E+00  2.28188E+00  2.31713E+00  2.36223E+00  2.41760E+00  2.48345E+00  2.55987E+00  2.64690E+00  2.74449E+00  2.85248E+00  2.97048E+00  3.09770E+00  3.23281E+00  3.37375E+00  3.51763E+00  3.66070E+00  3.79837E+00  3.92543E+00  4.03629E+00  4.12535E+00  4.18743E+00  4.21819E+00  4.21454E+00  4.17495E+00  4.09961E+00  3.99044E+00  3.85096E+00  3.68600E+00  3.50128E+00  3.30298E+00  3.09724E+00  2.88981E+00  2.68574E+00  2.48922E+00  2.30356E+00
  2.09107E+00  1.94884E+00  1.82581E+00  1.72262E+00  1.63991E+00  1.57834E+00  1.53858E+00  1.52110E+00  1.52606E+00  1.55298E+00  1.60066E+00  1.66697E+00  1.74887E+00  1.84253E+00  1.94347E+00  2.04691E+00  2.14810E+00  2.24268E+00  2.32702E+00  2.39851E+00  2.45567E+00  2.49832E+00  2.52742E+00  2.54499E+00  2.55387E+00  2.55738E+00  2.55907E+00  2.56244E+00  2.57063E+00  2.58630E+00  2.61150E+00  2.64765E+00  2.69555E+00  2.75550E+00  2.82737E+00  2.91077E+00  3.00509E+00  3.10957E+00  3.22330E+00  3.34513E+00  3.47360E+00  3.60677E+00  3.74213E+00  3.87647E+00  4.00587E+00  4.12574E+00  4.23100E+00  4.31635E+00  4.37664E+00  4.40726E+00  4.40458E+00  4.36633E+00  4.29189E+00  4.18242E+00  4.04085E+00  3.87167E+00  3.68058E+00  3.47406E+00  3.25883E+00  3.04138E+00  2.82755E+00  2.62226E+00  2.42936E+00  2.25165E+00  2.09107E+00
  1.88417E+00  1.78945E+00  1.71607E+00  1.66358E+00  1.63170E+00  1.62036E+00  1.62958E+00  1.65925E+00  1.70888E+00  1.77739E+00  1.86290E+00  1.96266E+00  2.07306E+00  2.18980E+00  2.30812E+00  2.42317E+00  2.53036E+00  2.62573E+00  2.70630E+00  2.77027E+00  2.81717E+00  2.84786E+00  2.86441E+00  2.86990E+00  2.86811E+00  2.86321E+00  2.85940E+00  2.86062E+00  2.87027E+00  2.89105E+00  2.92483E+00  2.97269E+00  3.03493E+00  3.11118E+00  3.20054E+00  3.30169E+00  3.41304E+00  3.53272E+00  3.65866E+00  3.78851E+00  3.91958E+00  4.04875E+00  4.17243E+00  4.28651E+00  4.38642E+00  4.46732E+00  4.52431E+00  4.55279E+00  4.54885E+00  4.50969E+00  4.43396E+00  4.32205E+00  4.17620E+00  4.00043E+00  3.80033E+00  3.58267E+00  3.35483E+00  3.12431E+00  2.89811E+00  2.68234E+00  2.48187E+00  2.30018E+00  2.13946E+00  2.00073E+00  1.88417E+00
  1.73778E+00  1.70387E+00  1.69079E+00  1.69691E+00  1.72100E+00  1.76222E+00  1.81993E+00  1.89345E+00  1.98184E+00  2.08357E+00  2.19645E+00  2.31748E+00  2.44298E+00  2.56870E+00  2.69017E+00  2.80296E+00  2.90313E+00  2.98754E+00  3.05411E+00  3.10208E+00  3.13204E+00  3.14590E+00  3.14673E+00  3.13849E+00  3.12572E+00  3.11318E+00  3.10548E+00  3.10674E+00  3.12036E+00  3.14882E+00  3.19362E+00  3.25522E+00  3.33315E+00  3.42613E+00  3.53222E+00  3.64895E+00  3.77348E+00  3.90267E+00  4.03314E+00  4.16129E+00  4.28328E+00  4.39499E+00  4.49210E+00  4.57008E+00  4.62438E+00  4.65065E+00  4.64502E+00  4.60446E+00  4.52717E+00  4.41288E+00  4.26309E+00  4.08118E+00  3.87231E+00  3.64317E+00  3.40154E+00  3.15574E+00  2.91401E+00  2.68391E+00  2.47184E+00  2.28266E+00  2.11952E+00  1.98393E+00  1.87592E+00  1.79445E+00  1.73778E+00
  1.69924E+00  1.73243E+00  1.78279E+00  1.84768E+00  1.92509E+00  2.01359E+00  2.11209E+00  2.21960E+00  2.33494E+00  2.45653E+00  2.58218E+00  2.70913E+00  2.83406E+00  2.95328E+00  3.06305E+00  3.15984E+00  3.24071E+00  3.30362E+00  3.34764E+00  3.37312E+00  3.38173E+00  3.37634E+00  3.36083E+00  3.33984E+00  3.31836E+00  3.30140E+00  3.29363E+00  3.29900E+00  3.32054E+00  3.36018E+00  3.41866E+00  3.49553E+00  3.58928E+00  3.69746E+00  3.81685E+00  3.94369E+00  4.07380E+00  4.20275E+00  4.32597E+00  4.43882E+00  4.53663E+00  4.61479E+00  4.66885E+00  4.69462E+00  4.68840E+00  4.64721E+00  4.56911E+00  4.45349E+00  4.30130E+00  4.11531E+00  3.90008E+00  3.66189E+00  3.40846E+00  3.14845E+00  2.89094E+00  2.64475E+00  2.41785E+00  2.21678E+00  2.04630E+00  1.90918E+00  1.80622E+00  1.73648E+00  1.69763E+00  1.68643E+00  1.69924E+00
  1.79958E+00  1.89742E+00  2.00568E+00  2.12110E+00  2.24128E+00  2.36457E+00  2.48979E+00  2.61597E+00  2.74208E+00  2.86682E+00  2.98843E+00  3.10473E+00  3.21317E+00  3.31100E+00  3.39554E+00  3.46446E+00  3.51609E+00  3.54964E+00  3.56543E+00  3.56494E+00  3.55083E+00  3.52677E+00  3.49724E+00  3.46721E+00  3.44180E+00  3.42584E+00  3.42361E+00  3.43847E+00  3.47263E+00  3.52700E+00  3.60118E+00  3.69348E+00  3.80103E+00  3.92003E+00  4.04589E+00  4.17353E+00  4.29758E+00  4.41259E+00  4.51316E+00  4.59415E+00  4.65075E+00  4.67861E+00  4.67402E+00  4.63404E+00  4.55674E+00  4.44140E+00  4.28874E+00  4.10110E+00  3.88256E+00  3.63891E+00  3.37752E+00  3.10697E+00  2.83663E+00  2.57608E+00  2.33444E+00  2.11977E+00  1.93852E+00  1.79513E+00  1.69183E+00  1.62862E+00  1.60354E+00  1.61300E+00  1.65231E+00  1.71626E+00  1.79958E+00
  2.04807E+00  2.19917E+00  2.35146E+00  2.50164E+00  2.64745E+00  2.78745E+00  2.92083E+00  3.04703E+00  3.16553E+00  3.27564E+00  3.37637E+00  3.46642E+00  3.54425E+00  3.60828E+00  3.65709E+00  3.68971E+00  3.70579E+00  3.70587E+00  3.69146E+00  3.66512E+00  3.63031E+00  3.59131E+00  3.55287E+00  3.51998E+00  3.49741E+00  3.48940E+00  3.49935E+00  3.52945E+00  3.58062E+00  3.65230E+00  3.74252E+00  3.84800E+00  3.96434E+00  4.08628E+00  4.20794E+00  4.32319E+00  4.42587E+00  4.51008E+00  4.57035E+00  4.60187E+00  4.60064E+00  4.56358E+00  4.48872E+00  4.37530E+00  4.22398E+00  4.03691E+00  3.81788E+00  3.57228E+00  3.30707E+00  3.03055E+00  2.75202E+00  2.48127E+00  2.22806E+00  2.00149E+00  1.80935E+00  1.65768E+00  1.55030E+00  1.48865E+00  1.47182E+00  1.49675E+00  1.55860E+00  1.65134E+00  1.76825E+00  1.90260E+00  2.04807E+00
  2.42988E+00  2.61513E+00  2.79098E+00  2.95467E+00  3.10461E+00  3.24011E+00  3.36109E+00  3.46782E+00  3.56058E+00  3.63957E+00  3.70476E+00  3.75590E+00  3.79259E+00  3.81449E+00  3.82147E+00  3.81386E+00  3.79262E+00  3.75951E+00  3.71712E+00  3.66884E+00  3.61878E+00  3.57148E+00  3.53167E+00  3.50390E+00  3.49218E+00  3.49966E+00  3.52829E+00  3.57865E+00  3.64977E+00  3.73921E+00  3.84307E+00  3.95628E+00  4.07282E+00  4.18611E+00  4.28934E+00  4.37585E+00  4.43944E+00  4.47468E+00  4.47706E+00  4.44325E+00  4.37115E+00  4.26003E+00  4.11058E+00  3.92500E+00  3.70697E+00  3.46172E+00  3.19590E+00  2.91747E+00  2.63543E+00  2.35945E+00  2.09944E+00  1.86496E+00  1.66467E+00  1.50575E+00  1.39344E+00  1.33067E+00  1.31789E+00  1.35309E+00  1.43204E+00  1.54870E+00  1.69573E+00  1.86513E+00  2.04885E+00  2.23931E+00  2.42988E+00
  2.90805E+00  3.10316E+00  3.27818E+00  3.43148E+00  3.56260E+00  3.67201E+00  3.76075E+00  3.83015E+00  3.88156E+00  3.91622E+00  3.93513E+00  3.93913E+00  3.92894E+00  3.90536E+00  3.86945E+00  3.82270E+00  3.76718E+00  3.70564E+00  3.64151E+00  3.57878E+00  3.52184E+00  3.47519E+00  3.44312E+00  3.42935E+00  3.43664E+00  3.46651E+00  3.51900E+00  3.59253E+00  3.68387E+00  3.78831E+00  3.89985E+00  4.01157E+00  4.11606E+00  4.20583E+00  4.27380E+00  4.31366E+00  4.32026E+00  4.28980E+00  4.21998E+00  4.11015E+00  3.96123E+00  3.77573E+00  3.55764E+00  3.31237E+00  3.04659E+00  2.76811E+00  2.48567E+00  2.20861E+00  1.94660E+00  1.70914E+00  1.50514E+00  1.34237E+00  1.22698E+00  1.16307E+00  1.15241E+00  1.19426E+00  1.28544E+00  1.42055E+00  1.59238E+00  1.79248E+00  2.01170E+00  2.24090E+00  2.47151E+00  2.69595E+00  2.90805E+00
