 ##################################################
 #WARNING: these are left-handed Boozer coordinates
 #(similar, but not equal, to PEST)
 ##################################################
  0.641000000000000     
          65
          65
          10
  3.98634E+00  3.76938E+00  3.58645E+00  3.44265E+00  3.34130E+00  3.28393E+00  3.27031E+00  3.29865E+00  3.36573E+00  3.46719E+00  3.59779E+00  3.75172E+00  3.92282E+00  4.10490E+00  4.29195E+00  4.47834E+00  4.65895E+00  4.82933E+00  4.98575E+00  5.12520E+00  5.24548E+00  5.34505E+00  5.42311E+00  5.47944E+00  5.51439E+00  5.52884E+00  5.52410E+00  5.50193E+00  5.46445E+00  5.41419E+00  5.35400E+00  5.28710E+00  5.21700E+00  5.14743E+00  5.08231E+00  5.02564E+00  4.98131E+00  4.95297E+00  4.94386E+00  4.95651E+00  4.99264E+00  5.05289E+00  5.13663E+00  5.24192E+00  5.36541E+00  5.50238E+00  5.64687E+00  5.79191E+00  5.92981E+00  6.05256E+00  6.15227E+00  6.22163E+00  6.25439E+00  6.24574E+00  6.19272E+00  6.09444E+00  5.95219E+00  5.76946E+00  5.55176E+00  5.30637E+00  5.04190E+00  4.76788E+00  4.49421E+00  4.23066E+00  3.98634E+00
  3.58799E+00  3.42217E+00  3.30265E+00  3.23186E+00  3.21016E+00  3.23592E+00  3.30578E+00  3.41491E+00  3.55738E+00  3.72651E+00  3.91527E+00  4.11662E+00  4.32383E+00  4.53069E+00  4.73171E+00  4.92223E+00  5.09843E+00  5.25737E+00  5.39690E+00  5.51558E+00  5.61258E+00  5.68762E+00  5.74087E+00  5.77285E+00  5.78447E+00  5.77698E+00  5.75198E+00  5.71145E+00  5.65782E+00  5.59395E+00  5.52310E+00  5.44902E+00  5.37574E+00  5.30755E+00  5.24881E+00  5.20376E+00  5.17631E+00  5.16976E+00  5.18659E+00  5.22818E+00  5.29467E+00  5.38474E+00  5.49558E+00  5.62291E+00  5.76103E+00  5.90307E+00  6.04129E+00  6.16740E+00  6.27307E+00  6.35036E+00  6.39221E+00  6.39292E+00  6.34851E+00  6.25705E+00  6.11886E+00  5.93656E+00  5.71500E+00  5.46108E+00  5.18336E+00  4.89165E+00  4.59651E+00  4.30868E+00  4.03856E+00  3.79560E+00  3.58799E+00
  3.19212E+00  3.10349E+00  3.06866E+00  3.08691E+00  3.15540E+00  3.26948E+00  3.42299E+00  3.60866E+00  3.81859E+00  4.04461E+00  4.27876E+00  4.51359E+00  4.74246E+00  4.95977E+00  5.16098E+00  5.34272E+00  5.50264E+00  5.63937E+00  5.75236E+00  5.84169E+00  5.90789E+00  5.95189E+00  5.97482E+00  5.97804E+00  5.96305E+00  5.93160E+00  5.88568E+00  5.82762E+00  5.76017E+00  5.68652E+00  5.61029E+00  5.53550E+00  5.46648E+00  5.40764E+00  5.36332E+00  5.33747E+00  5.33337E+00  5.35337E+00  5.39858E+00  5.46868E+00  5.56174E+00  5.67420E+00  5.80091E+00  5.93529E+00  6.06961E+00  6.19540E+00  6.30388E+00  6.38647E+00  6.43533E+00  6.44386E+00  6.40715E+00  6.32236E+00  6.18893E+00  6.00870E+00  5.78589E+00  5.52694E+00  5.24015E+00  4.93532E+00  4.62325E+00  4.31519E+00  4.02226E+00  3.75496E+00  3.52265E+00  3.33308E+00  3.19212E+00
  2.87594E+00  2.88446E+00  2.94805E+00  3.06271E+00  3.22271E+00  3.42087E+00  3.64899E+00  3.89832E+00  4.15992E+00  4.42516E+00  4.68606E+00  4.93559E+00  5.16791E+00  5.37847E+00  5.56405E+00  5.72271E+00  5.85365E+00  5.95705E+00  6.03383E+00  6.08547E+00  6.11381E+00  6.12090E+00  6.10886E+00  6.07988E+00  6.03618E+00  5.98010E+00  5.91412E+00  5.84099E+00  5.76378E+00  5.68591E+00  5.61113E+00  5.54346E+00  5.48705E+00  5.44591E+00  5.42371E+00  5.42342E+00  5.44704E+00  5.49527E+00  5.56731E+00  5.66065E+00  5.77110E+00  5.89276E+00  6.01834E+00  6.13947E+00  6.24710E+00  6.33212E+00  6.38592E+00  6.40092E+00  6.37120E+00  6.29289E+00  6.16450E+00  5.98711E+00  5.76438E+00  5.50236E+00  5.20924E+00  4.89485E+00  4.57021E+00  4.24693E+00  3.93666E+00  3.65050E+00  3.39853E+00  3.18935E+00  3.02975E+00  2.92445E+00  2.87594E+00
  2.71117E+00  2.82654E+00  2.99130E+00  3.19863E+00  3.44054E+00  3.70824E+00  3.99255E+00  4.28428E+00  4.57460E+00  4.85544E+00  5.11971E+00  5.36155E+00  5.57646E+00  5.76137E+00  5.91456E+00  6.03560E+00  6.12516E+00  6.18481E+00  6.21679E+00  6.22381E+00  6.20882E+00  6.17491E+00  6.12514E+00  6.06256E+00  5.99015E+00  5.91089E+00  5.82784E+00  5.74411E+00  5.66303E+00  5.58806E+00  5.52277E+00  5.47073E+00  5.43533E+00  5.41954E+00  5.42562E+00  5.45484E+00  5.50721E+00  5.58122E+00  5.67369E+00  5.77976E+00  5.89296E+00  6.00546E+00  6.10846E+00  6.19270E+00  6.24905E+00  6.26911E+00  6.24594E+00  6.17451E+00  6.05223E+00  5.87918E+00  5.65826E+00  5.39507E+00  5.09762E+00  4.77591E+00  4.44133E+00  4.10606E+00  3.78240E+00  3.48215E+00  3.21605E+00  2.99331E+00  2.82127E+00  2.70518E+00  2.64800E+00  2.65049E+00  2.71117E+00
  2.75048E+00  2.96941E+00  3.22546E+00  3.50982E+00  3.81328E+00  4.12654E+00  4.44057E+00  4.74689E+00  5.03787E+00  5.30688E+00  5.54852E+00  5.75872E+00  5.93475E+00  6.07524E+00  6.18008E+00  6.25028E+00  6.28782E+00  6.29544E+00  6.27643E+00  6.23449E+00  6.17346E+00  6.09732E+00  6.00997E+00  5.91525E+00  5.81690E+00  5.71853E+00  5.62371E+00  5.53589E+00  5.45841E+00  5.39450E+00  5.34715E+00  5.31892E+00  5.31180E+00  5.32700E+00  5.36466E+00  5.42365E+00  5.50139E+00  5.59377E+00  5.69509E+00  5.79826E+00  5.89504E+00  5.97646E+00  6.03334E+00  6.05694E+00  6.03958E+00  5.97529E+00  5.86035E+00  5.69373E+00  5.47733E+00  5.21596E+00  4.91720E+00  4.59097E+00  4.24897E+00  3.90401E+00  3.56923E+00  3.25741E+00  2.98024E+00  2.74782E+00  2.56817E+00  2.44702E+00  2.38762E+00  2.39078E+00  2.45501E+00  2.57672E+00  2.75048E+00
  3.01597E+00  3.32134E+00  3.64632E+00  3.98123E+00  4.31677E+00  4.64430E+00  4.95606E+00  5.24528E+00  5.50639E+00  5.73499E+00  5.92796E+00  6.08340E+00  6.20063E+00  6.28009E+00  6.32321E+00  6.33230E+00  6.31040E+00  6.26114E+00  6.18855E+00  6.09700E+00  5.99100E+00  5.87515E+00  5.75402E+00  5.63214E+00  5.51386E+00  5.40333E+00  5.30447E+00  5.22085E+00  5.15559E+00  5.11128E+00  5.08978E+00  5.09210E+00  5.11819E+00  5.16679E+00  5.23529E+00  5.31966E+00  5.41442E+00  5.51276E+00  5.60673E+00  5.68761E+00  5.74637E+00  5.77418E+00  5.76305E+00  5.70645E+00  5.59993E+00  5.44155E+00  5.23225E+00  4.97598E+00  4.67966E+00  4.35280E+00  4.00709E+00  3.65568E+00  3.31243E+00  2.99107E+00  2.70447E+00  2.46388E+00  2.27843E+00  2.15470E+00  2.09653E+00  2.10498E+00  2.17847E+00  2.31305E+00  2.50274E+00  2.73996E+00  3.01597E+00
  3.49349E+00  3.85594E+00  4.21732E+00  4.56827E+00  4.90057E+00  5.20725E+00  5.48273E+00  5.72273E+00  5.92433E+00  6.08590E+00  6.20690E+00  6.28786E+00  6.33019E+00  6.33609E+00  6.30839E+00  6.25048E+00  6.16616E+00  6.05960E+00  5.93529E+00  5.79790E+00  5.65229E+00  5.50344E+00  5.35634E+00  5.21594E+00  5.08700E+00  4.97397E+00  4.88086E+00  4.81101E+00  4.76693E+00  4.75008E+00  4.76072E+00  4.79767E+00  4.85829E+00  4.93833E+00  5.03204E+00  5.13228E+00  5.23074E+00  5.31833E+00  5.38563E+00  5.42340E+00  5.42323E+00  5.37813E+00  5.28310E+00  5.13562E+00  4.93602E+00  4.68766E+00  4.39695E+00  4.07303E+00  3.72745E+00  3.37346E+00  3.02534E+00  2.69751E+00  2.40380E+00  2.15658E+00  1.96617E+00  1.84030E+00  1.78378E+00  1.79839E+00  1.88288E+00  2.03328E+00  2.24319E+00  2.50427E+00  2.80680E+00  3.14018E+00  3.49349E+00
  4.13211E+00  4.51345E+00  4.87235E+00  5.20090E+00  5.49287E+00  5.74376E+00  5.95074E+00  6.11255E+00  6.22925E+00  6.30212E+00  6.33334E+00  6.32583E+00  6.28300E+00  6.20864E+00  6.10674E+00  5.98148E+00  5.83713E+00  5.67809E+00  5.50892E+00  5.33431E+00  5.15911E+00  4.98834E+00  4.82707E+00  4.68034E+00  4.55298E+00  4.44936E+00  4.37316E+00  4.32707E+00  4.31248E+00  4.32923E+00  4.37543E+00  4.44727E+00  4.53908E+00  4.64345E+00  4.75145E+00  4.85311E+00  4.93792E+00  4.99546E+00  5.01610E+00  4.99173E+00  4.91631E+00  4.78652E+00  4.60204E+00  4.36584E+00  4.08409E+00  3.76594E+00  3.42308E+00  3.06912E+00  2.71880E+00  2.38721E+00  2.08892E+00  1.83721E+00  1.64336E+00  1.51611E+00  1.46123E+00  1.48136E+00  1.57596E+00  1.74143E+00  1.97144E+00  2.25738E+00  2.58882E+00  2.95417E+00  3.34123E+00  3.73778E+00  4.13211E+00
  4.85037E+00  5.20837E+00  5.52432E+00  5.79259E+00  6.00962E+00  6.17382E+00  6.28543E+00  6.34630E+00  6.35957E+00  6.32933E+00  6.26032E+00  6.15764E+00  6.02648E+00  5.87193E+00  5.69888E+00  5.51200E+00  5.31575E+00  5.11443E+00  4.91236E+00  4.71390E+00  4.52355E+00  4.34597E+00  4.18590E+00  4.04805E+00  3.93680E+00  3.85593E+00  3.80828E+00  3.79530E+00  3.81673E+00  3.87030E+00  3.95154E+00  4.05375E+00  4.16820E+00  4.28445E+00  4.39097E+00  4.47580E+00  4.52743E+00  4.53567E+00  4.49243E+00  4.39254E+00  4.23421E+00  4.01938E+00  3.75369E+00  3.44631E+00  3.10936E+00  2.75720E+00  2.40559E+00  2.07074E+00  1.76832E+00  1.51269E+00  1.31608E+00  1.18808E+00  1.13521E+00  1.16072E+00  1.26460E+00  1.44365E+00  1.69180E+00  2.00047E+00  2.35904E+00  2.75544E+00  3.17667E+00  3.60942E+00  4.04062E+00  4.45796E+00  4.85037E+00
